"TIME","GEO","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2004","Marche","Million cubic metres","Groundwater available for annual abstraction","3,215.89",""
"2004","Lazio","Million cubic metres","Precipitation","18,862.73",""
"2004","Lazio","Million cubic metres","Actual evapotranspiration","8,891.33",""
"2004","Lazio","Million cubic metres","Internal Flow","9,971.4",""
"2004","Lazio","Million cubic metres","Actual external inflow from neighbouring territories","2,966.11",""
"2004","Lazio","Million cubic metres","Total actual outflow","12,798.23",""
"2004","Lazio","Million cubic metres","Renewable freshwater resources","12,937.51",""
"2004","Lazio","Million cubic metres","Recharge into the aquifer","6,967.51",""
"2004","Lazio","Million cubic metres","Groundwater available for annual abstraction","5,574.01",""
"2004","Abruzzo","Million cubic metres","Precipitation","11,902.69",""
"2004","Abruzzo","Million cubic metres","Actual evapotranspiration","5,721.66",""
"2004","Abruzzo","Million cubic metres","Internal Flow","6,181.03",""
"2004","Abruzzo","Million cubic metres","Actual external inflow from neighbouring territories","958.54",""
"2004","Abruzzo","Million cubic metres","Total actual outflow","6,978.64",""
"2004","Abruzzo","Million cubic metres","Renewable freshwater resources","7,139.57",""
"2004","Abruzzo","Million cubic metres","Recharge into the aquifer","4,797.83",""
"2004","Abruzzo","Million cubic metres","Groundwater available for annual abstraction","3,838.27",""
"2004","Molise","Million cubic metres","Precipitation","4,002.88",""
"2004","Molise","Million cubic metres","Actual evapotranspiration","2,314.6",""
"2004","Molise","Million cubic metres","Internal Flow","1,688.28",""
"2004","Molise","Million cubic metres","Actual external inflow from neighbouring territories","261.3",""
"2004","Molise","Million cubic metres","Total actual outflow","1,945.16",""
"2004","Molise","Million cubic metres","Renewable freshwater resources","1,949.58",""
"2004","Molise","Million cubic metres","Recharge into the aquifer","1,033.09",""
"2004","Molise","Million cubic metres","Groundwater available for annual abstraction","826.47",""
"2004","Campania","Million cubic metres","Precipitation","13,233.56",""
"2004","Campania","Million cubic metres","Actual evapotranspiration","7,356.7",""
"2004","Campania","Million cubic metres","Internal Flow","5,876.85",""
"2004","Campania","Million cubic metres","Actual external inflow from neighbouring territories","2,688.29",""
"2004","Campania","Million cubic metres","Total actual outflow","8,565.14",""
"2004","Campania","Million cubic metres","Renewable freshwater resources","8,565.14",""
"2004","Campania","Million cubic metres","Recharge into the aquifer","4,239.4",""
"2004","Campania","Million cubic metres","Groundwater available for annual abstraction","3,391.52",""
"2004","Puglia","Million cubic metres","Precipitation","15,389.71",""
"2004","Puglia","Million cubic metres","Actual evapotranspiration","10,968.82",""
"2004","Puglia","Million cubic metres","Internal Flow","4,420.89",""
"2004","Puglia","Million cubic metres","Actual external inflow from neighbouring territories","641.17",""
"2004","Puglia","Million cubic metres","Total actual outflow","5,062.06",""
"2004","Puglia","Million cubic metres","Renewable freshwater resources","5,062.06",""
"2004","Puglia","Million cubic metres","Recharge into the aquifer","3,017.47",""
"2004","Puglia","Million cubic metres","Groundwater available for annual abstraction","2,413.97",""
"2004","Basilicata","Million cubic metres","Precipitation","7,963.21",""
"2004","Basilicata","Million cubic metres","Actual evapotranspiration","5,496.17",""
"2004","Basilicata","Million cubic metres","Internal Flow","2,467.03",""
"2004","Basilicata","Million cubic metres","Actual external inflow from neighbouring territories","558.53",""
"2004","Basilicata","Million cubic metres","Total actual outflow","2,974.94",""
"2004","Basilicata","Million cubic metres","Renewable freshwater resources","3,025.56",""
"2004","Basilicata","Million cubic metres","Recharge into the aquifer","1,760.38",""
"2004","Basilicata","Million cubic metres","Groundwater available for annual abstraction","1,408.31",""
"2004","Calabria","Million cubic metres","Precipitation","16,658.72",""
"2004","Calabria","Million cubic metres","Actual evapotranspiration","7,767.02",""
"2004","Calabria","Million cubic metres","Internal Flow","8,891.7",""
"2004","Calabria","Million cubic metres","Actual external inflow from neighbouring territories","141.17",""
"2004","Calabria","Million cubic metres","Total actual outflow","9,032.88",""
"2004","Calabria","Million cubic metres","Renewable freshwater resources","9,032.88",""
"2004","Calabria","Million cubic metres","Recharge into the aquifer","5,378.05",""
"2004","Calabria","Million cubic metres","Groundwater available for annual abstraction","4,302.44",""
"2004","Sicilia","Million cubic metres","Precipitation","18,687.48",""
"2004","Sicilia","Million cubic metres","Actual evapotranspiration","11,780.15",""
"2004","Sicilia","Million cubic metres","Internal Flow","6,907.33",""
"2004","Sicilia","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2004","Sicilia","Million cubic metres","Total actual outflow","6,907.33",""
"2004","Sicilia","Million cubic metres","Renewable freshwater resources","6,907.33",""
"2004","Sicilia","Million cubic metres","Recharge into the aquifer","3,461.88",""
"2004","Sicilia","Million cubic metres","Groundwater available for annual abstraction","2,769.5",""
"2004","Sardegna","Million cubic metres","Precipitation","16,105.57",""
"2004","Sardegna","Million cubic metres","Actual evapotranspiration","9,776.62",""
"2004","Sardegna","Million cubic metres","Internal Flow","6,328.95",""
"2004","Sardegna","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2004","Sardegna","Million cubic metres","Total actual outflow","6,328.95",""
"2004","Sardegna","Million cubic metres","Renewable freshwater resources","6,328.95",""
"2004","Sardegna","Million cubic metres","Recharge into the aquifer","3,978.71",""
"2004","Sardegna","Million cubic metres","Groundwater available for annual abstraction","3,182.97",""
"2004","Kypros","Million cubic metres","Precipitation","3,227.07",""
"2004","Kypros","Million cubic metres","Actual evapotranspiration","2,904.37",""
"2004","Kypros","Million cubic metres","Internal Flow","322.71",""
"2004","Kypros","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2004","Kypros","Million cubic metres","Total actual outflow","65",""
"2004","Kypros","Million cubic metres","Renewable freshwater resources","322.71",""
"2004","Kypros","Million cubic metres","Recharge into the aquifer","172.71",""
"2004","Kypros","Million cubic metres","Groundwater available for annual abstraction","107.71",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Precipitation","47,270",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Actual evapotranspiration","31,170",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Internal Flow","16,530",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","9,030",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Total actual outflow","25,560",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Renewable freshwater resources","25,560",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2004","Lietuva (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Luxembourg","Million cubic metres","Precipitation",":",""
"2004","Luxembourg","Million cubic metres","Actual evapotranspiration",":",""
"2004","Luxembourg","Million cubic metres","Internal Flow",":",""
"2004","Luxembourg","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Luxembourg","Million cubic metres","Total actual outflow",":",""
"2004","Luxembourg","Million cubic metres","Renewable freshwater resources",":",""
"2004","Luxembourg","Million cubic metres","Recharge into the aquifer",":",""
"2004","Luxembourg","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Malta","Million cubic metres","Precipitation","145.82",""
"2004","Malta","Million cubic metres","Actual evapotranspiration","70.17",""
"2004","Malta","Million cubic metres","Internal Flow","75.65",""
"2004","Malta","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2004","Malta","Million cubic metres","Total actual outflow","53.07",""
"2004","Malta","Million cubic metres","Renewable freshwater resources","75.65",""
"2004","Malta","Million cubic metres","Recharge into the aquifer","31.05",""
"2004","Malta","Million cubic metres","Groundwater available for annual abstraction","31.05",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Precipitation","122.05",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Actual evapotranspiration","81",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Internal Flow","41.05",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Total actual outflow",":",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Renewable freshwater resources",":",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Recharge into the aquifer",":",""
"2005","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Prov. Brabant Wallon","Million cubic metres","Precipitation","774.3",""
"2005","Prov. Brabant Wallon","Million cubic metres","Actual evapotranspiration","613.98",""
"2005","Prov. Brabant Wallon","Million cubic metres","Internal Flow","160.31",""
"2005","Prov. Brabant Wallon","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Prov. Brabant Wallon","Million cubic metres","Total actual outflow",":",""
"2005","Prov. Brabant Wallon","Million cubic metres","Renewable freshwater resources",":",""
"2005","Prov. Brabant Wallon","Million cubic metres","Recharge into the aquifer",":",""
"2005","Prov. Brabant Wallon","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Prov. Hainaut","Million cubic metres","Precipitation","3,172.41",""
"2005","Prov. Hainaut","Million cubic metres","Actual evapotranspiration","2,252.48",""
"2005","Prov. Hainaut","Million cubic metres","Internal Flow","919.92",""
"2005","Prov. Hainaut","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Prov. Hainaut","Million cubic metres","Total actual outflow",":",""
"2005","Prov. Hainaut","Million cubic metres","Renewable freshwater resources",":",""
"2005","Prov. Hainaut","Million cubic metres","Recharge into the aquifer",":",""
"2005","Prov. Hainaut","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Prov. Liège","Million cubic metres","Precipitation","3,495.39",""
"2005","Prov. Liège","Million cubic metres","Actual evapotranspiration","2,112.68",""
"2005","Prov. Liège","Million cubic metres","Internal Flow","1,382.71",""
"2005","Prov. Liège","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Prov. Liège","Million cubic metres","Total actual outflow",":",""
"2005","Prov. Liège","Million cubic metres","Renewable freshwater resources",":",""
"2005","Prov. Liège","Million cubic metres","Recharge into the aquifer",":",""
"2005","Prov. Liège","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Precipitation","4,106.75",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Actual evapotranspiration","2,570.6",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Internal Flow","1,536.14",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Total actual outflow",":",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Prov. Luxembourg (BE)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Prov. Namur","Million cubic metres","Precipitation","2,793.5",""
"2005","Prov. Namur","Million cubic metres","Actual evapotranspiration","2,034.63",""
"2005","Prov. Namur","Million cubic metres","Internal Flow","758.86",""
"2005","Prov. Namur","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Prov. Namur","Million cubic metres","Total actual outflow",":",""
"2005","Prov. Namur","Million cubic metres","Renewable freshwater resources",":",""
"2005","Prov. Namur","Million cubic metres","Recharge into the aquifer",":",""
"2005","Prov. Namur","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Eesti","Million cubic metres","Precipitation","28,986",""
"2005","Eesti","Million cubic metres","Actual evapotranspiration",":",""
"2005","Eesti","Million cubic metres","Internal Flow",":",""
"2005","Eesti","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Eesti","Million cubic metres","Total actual outflow","13,320",""
"2005","Eesti","Million cubic metres","Renewable freshwater resources",":",""
"2005","Eesti","Million cubic metres","Recharge into the aquifer","2,899",""
"2005","Eesti","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Galicia","Million cubic metres","Precipitation","31,257.85",""
"2005","Galicia","Million cubic metres","Actual evapotranspiration","16,050.62",""
"2005","Galicia","Million cubic metres","Internal Flow","15,207.23",""
"2005","Galicia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Galicia","Million cubic metres","Total actual outflow","9,081.39",""
"2005","Galicia","Million cubic metres","Renewable freshwater resources",":",""
"2005","Galicia","Million cubic metres","Recharge into the aquifer",":",""
"2005","Galicia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Principado de Asturias","Million cubic metres","Precipitation","12,661.08",""
"2005","Principado de Asturias","Million cubic metres","Actual evapotranspiration","5,109.81",""
"2005","Principado de Asturias","Million cubic metres","Internal Flow","7,551.27",""
"2005","Principado de Asturias","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Principado de Asturias","Million cubic metres","Total actual outflow","1,465.37",""
"2005","Principado de Asturias","Million cubic metres","Renewable freshwater resources",":",""
"2005","Principado de Asturias","Million cubic metres","Recharge into the aquifer",":",""
"2005","Principado de Asturias","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Cantabria","Million cubic metres","Precipitation","6,493.29",""
"2005","Cantabria","Million cubic metres","Actual evapotranspiration","2,681.47",""
"2005","Cantabria","Million cubic metres","Internal Flow","3,811.82",""
"2005","Cantabria","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Cantabria","Million cubic metres","Total actual outflow","17.85",""
"2005","Cantabria","Million cubic metres","Renewable freshwater resources",":",""
"2005","Cantabria","Million cubic metres","Recharge into the aquifer",":",""
"2005","Cantabria","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","País Vasco","Million cubic metres","Precipitation","9,260.08",""
"2005","País Vasco","Million cubic metres","Actual evapotranspiration","3,838.18",""
"2005","País Vasco","Million cubic metres","Internal Flow","5,421.91",""
"2005","País Vasco","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","País Vasco","Million cubic metres","Total actual outflow","35.44",""
"2005","País Vasco","Million cubic metres","Renewable freshwater resources",":",""
"2005","País Vasco","Million cubic metres","Recharge into the aquifer",":",""
"2005","País Vasco","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Precipitation","9,044.19",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Actual evapotranspiration","4,660.26",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Internal Flow","4,383.93",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Total actual outflow","16.62",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Renewable freshwater resources",":",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Recharge into the aquifer",":",""
"2005","Comunidad Foral de Navarra","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","La Rioja","Million cubic metres","Precipitation","2,905.41",""
"2005","La Rioja","Million cubic metres","Actual evapotranspiration","1,866.71",""
"2005","La Rioja","Million cubic metres","Internal Flow","1,038.71",""
"2005","La Rioja","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","La Rioja","Million cubic metres","Total actual outflow",":",""
"2005","La Rioja","Million cubic metres","Renewable freshwater resources",":",""
"2005","La Rioja","Million cubic metres","Recharge into the aquifer",":",""
"2005","La Rioja","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Aragón","Million cubic metres","Precipitation","21,706.99",""
"2005","Aragón","Million cubic metres","Actual evapotranspiration","16,847.98",""
"2005","Aragón","Million cubic metres","Internal Flow","4,859.02",""
"2005","Aragón","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Aragón","Million cubic metres","Total actual outflow",":",""
"2005","Aragón","Million cubic metres","Renewable freshwater resources",":",""
"2005","Aragón","Million cubic metres","Recharge into the aquifer",":",""
"2005","Aragón","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Comunidad de Madrid","Million cubic metres","Precipitation","2,678.55",""
"2005","Comunidad de Madrid","Million cubic metres","Actual evapotranspiration","2,092.28",""
"2005","Comunidad de Madrid","Million cubic metres","Internal Flow","586.28",""
"2005","Comunidad de Madrid","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Comunidad de Madrid","Million cubic metres","Total actual outflow",":",""
"2005","Comunidad de Madrid","Million cubic metres","Renewable freshwater resources",":",""
"2005","Comunidad de Madrid","Million cubic metres","Recharge into the aquifer",":",""
"2005","Comunidad de Madrid","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Castilla y León","Million cubic metres","Precipitation",":",""
"2005","Castilla y León","Million cubic metres","Actual evapotranspiration","30,399.83",""
"2005","Castilla y León","Million cubic metres","Internal Flow","12,232.75",""
"2005","Castilla y León","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Castilla y León","Million cubic metres","Total actual outflow","4,104.32",""
"2005","Castilla y León","Million cubic metres","Renewable freshwater resources",":",""
"2005","Castilla y León","Million cubic metres","Recharge into the aquifer",":",""
"2005","Castilla y León","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Castilla-la Mancha","Million cubic metres","Precipitation","22,907.24",""
"2005","Castilla-la Mancha","Million cubic metres","Actual evapotranspiration","21,506.92",""
"2005","Castilla-la Mancha","Million cubic metres","Internal Flow","1,400.32",""
"2005","Castilla-la Mancha","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Castilla-la Mancha","Million cubic metres","Total actual outflow",":",""
"2005","Castilla-la Mancha","Million cubic metres","Renewable freshwater resources",":",""
"2005","Castilla-la Mancha","Million cubic metres","Recharge into the aquifer",":",""
"2005","Castilla-la Mancha","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Extremadura","Million cubic metres","Precipitation","14,072.7",""
"2005","Extremadura","Million cubic metres","Actual evapotranspiration","11,862.31",""
"2005","Extremadura","Million cubic metres","Internal Flow","2,210.39",""
"2005","Extremadura","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Extremadura","Million cubic metres","Total actual outflow","2,779.14",""
"2005","Extremadura","Million cubic metres","Renewable freshwater resources",":",""
"2005","Extremadura","Million cubic metres","Recharge into the aquifer",":",""
"2005","Extremadura","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Cataluña","Million cubic metres","Precipitation","19,315.22",""
"2005","Cataluña","Million cubic metres","Actual evapotranspiration","13,687.87",""
"2005","Cataluña","Million cubic metres","Internal Flow","5,627.36",""
"2005","Cataluña","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Cataluña","Million cubic metres","Total actual outflow","190.62",""
"2005","Cataluña","Million cubic metres","Renewable freshwater resources",":",""
"2005","Cataluña","Million cubic metres","Recharge into the aquifer",":",""
"2005","Cataluña","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Comunidad Valenciana","Million cubic metres","Precipitation","8,811.3",""
"2005","Comunidad Valenciana","Million cubic metres","Actual evapotranspiration","8,030.82",""
"2005","Comunidad Valenciana","Million cubic metres","Internal Flow","780.47",""
"2005","Comunidad Valenciana","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Comunidad Valenciana","Million cubic metres","Total actual outflow","0",""
"2005","Comunidad Valenciana","Million cubic metres","Renewable freshwater resources",":",""
"2005","Comunidad Valenciana","Million cubic metres","Recharge into the aquifer",":",""
"2005","Comunidad Valenciana","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Illes Balears","Million cubic metres","Precipitation","2,483.68",""
"2005","Illes Balears","Million cubic metres","Actual evapotranspiration","2,381.9",""
"2005","Illes Balears","Million cubic metres","Internal Flow","101.79",""
"2005","Illes Balears","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Illes Balears","Million cubic metres","Total actual outflow",":",""
"2005","Illes Balears","Million cubic metres","Renewable freshwater resources",":",""
"2005","Illes Balears","Million cubic metres","Recharge into the aquifer",":",""
"2005","Illes Balears","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Andalucía","Million cubic metres","Precipitation","28,112.35",""
"2005","Andalucía","Million cubic metres","Actual evapotranspiration","25,555.72",""
"2005","Andalucía","Million cubic metres","Internal Flow","2,556.63",""
"2005","Andalucía","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Andalucía","Million cubic metres","Total actual outflow",":",""
"2005","Andalucía","Million cubic metres","Renewable freshwater resources",":",""
"2005","Andalucía","Million cubic metres","Recharge into the aquifer",":",""
"2005","Andalucía","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Región de Murcia","Million cubic metres","Precipitation","2,367.89",""
"2005","Región de Murcia","Million cubic metres","Actual evapotranspiration","2,684.93",""
"2005","Región de Murcia","Million cubic metres","Internal Flow","0",""
"2005","Región de Murcia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Región de Murcia","Million cubic metres","Total actual outflow",":",""
"2005","Región de Murcia","Million cubic metres","Renewable freshwater resources",":",""
"2005","Región de Murcia","Million cubic metres","Recharge into the aquifer",":",""
"2005","Región de Murcia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Canarias (ES)","Million cubic metres","Precipitation","3,477.66",""
"2005","Canarias (ES)","Million cubic metres","Actual evapotranspiration","2,188.41",""
"2005","Canarias (ES)","Million cubic metres","Internal Flow","1,289.25",""
"2005","Canarias (ES)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Canarias (ES)","Million cubic metres","Total actual outflow",":",""
"2005","Canarias (ES)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Canarias (ES)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Canarias (ES)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Île de France","Million cubic metres","Precipitation",":",""
"2005","Île de France","Million cubic metres","Actual evapotranspiration",":",""
"2005","Île de France","Million cubic metres","Internal Flow",":",""
"2005","Île de France","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Île de France","Million cubic metres","Total actual outflow",":",""
"2005","Île de France","Million cubic metres","Renewable freshwater resources",":",""
"2005","Île de France","Million cubic metres","Recharge into the aquifer",":",""
"2005","Île de France","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Champagne-Ardenne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Picardie (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Haute-Normandie (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Centre (FR) (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Basse-Normandie (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Bourgogne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Precipitation",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2005","Nord - Pas-de-Calais (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Precipitation","42,632.58",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Actual evapotranspiration",":",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Internal Flow",":",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Total actual outflow",":",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Renewable freshwater resources",":",""
"2005","Lorraine (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
