"TIME","GEO","WW_GTD","SUBSTANCE","UNIT","Value","Flag and Footnotes"
"2012","Mittelfranken","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Unterfranken","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Schwaben","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Berlin","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Brandenburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Bremen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Hamburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Darmstadt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Gießen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kassel","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Mecklenburg-Vorpommern","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Braunschweig","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Hannover","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Lüneburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Weser-Ems","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Düsseldorf","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Köln","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Münster","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Detmold","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Arnsberg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Koblenz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Trier","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Rheinhessen-Pfalz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Saarland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Dresden","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Chemnitz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Leipzig","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sachsen-Anhalt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Schleswig-Holstein","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Thüringen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Estonia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","230.6",""
"2012","Eesti","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kentriki Makedonia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Dytiki Makedonia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Thessalia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Ipeiros (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Ionia Nisia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Dytiki Ellada (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sterea Ellada (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Peloponnisos (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Attiki","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Voreio Aigaio","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Notio Aigaio","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kriti","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Croatia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Jadranska Hrvatska","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.264",""
"2012","Kontinentalna Hrvatska","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.6",""
"2012","Italy","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Piemonte","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Valle d'Aosta/Vallée d'Aoste","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Liguria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Lombardia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Provincia Autonoma di Bolzano/Bozen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Provincia Autonoma di Trento","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Veneto","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Friuli-Venezia Giulia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Emilia-Romagna","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Toscana","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Umbria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Marche","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Lazio","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Abruzzo","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Molise","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Campania","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Puglia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Basilicata","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Calabria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sicilia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sardegna","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Cyprus","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kypros","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Latvia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Latvija","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Lithuania","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.5",""
"2012","Lietuva (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Malta","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Austria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Burgenland (AT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Niederösterreich","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Wien","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kärnten","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Steiermark","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Oberösterreich","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Salzburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Tirol","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Vorarlberg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Poland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","341.3",""
"2012","Lódzkie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.8",""
"2012","Mazowieckie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Malopolskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","15.9",""
"2012","Slaskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","153.5",""
"2012","Lubelskie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","5.7",""
"2012","Podkarpackie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Swietokrzyskie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","8.3",""
"2012","Podlaskie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Wielkopolskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","119.6",""
"2012","Zachodniopomorskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Lubuskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Dolnoslaskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","25.6",""
"2012","Opolskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","9.9",""
"2012","Kujawsko-Pomorskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Warminsko-Mazurskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Pomorskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2012","Portugal","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Norte","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Algarve","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Centro (PT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Área Metropolitana de Lisboa","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Alentejo","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Região Autónoma dos Açores (PT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Região Autónoma da Madeira (PT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Romania","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Nord-Vest","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Centru","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Nord-Est","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sud-Est","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sud - Muntenia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Bucuresti - Ilfov","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sud-Vest Oltenia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Vest","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Slovenia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.08",""
"2012","Vzhodna Slovenija (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.11",""
"2012","Zahodna Slovenija (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.97",""
"2012","Sweden","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Stockholm","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Östra Mellansverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Småland med öarna","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Sydsverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Västsverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Norra Mellansverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Mellersta Norrland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Övre Norrland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Iceland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Former Yugoslav Republic of Macedonia, the","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","423.7",""
"2012","Serbia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","6.3",""
"2012","Istanbul","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.04",""
"2012","Tekirdag, Edirne, Kirklareli","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2",""
"2012","Balikesir, Çanakkale","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.97",""
"2012","Izmir","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.58",""
"2012","Aydin, Denizli, Mugla","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","4.71",""
"2012","Manisa, Afyonkarahisar, Kütahya, Usak","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","4.64",""
"2012","Bursa, Eskisehir, Bilecik","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.41",""
"2012","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.39",""
"2012","Ankara","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.91",""
"2012","Konya, Karaman","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.45",""
"2012","Antalya, Isparta, Burdur","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.43",""
"2012","Adana, Mersin","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.57",""
"2012","Hatay, Kahramanmaras, Osmaniye","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Kayseri, Sivas, Yozgat","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.98",""
"2012","Zonguldak, Karabük, Bartin","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.47",""
"2012","Kastamonu, Çankiri, Sinop","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.48",""
"2012","Samsun, Tokat, Çorum, Amasya","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.76",""
"2012","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","9.14",""
"2012","Erzurum, Erzincan, Bayburt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2012","Agri, Kars, Igdir, Ardahan","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.06",""
"2012","Malatya, Elazig, Bingöl, Tunceli","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.43",""
"2012","Van, Mus, Bitlis, Hakkari","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.86",""
"2012","Gaziantep, Adiyaman, Kilis","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.11",""
"2012","Sanliurfa, Diyarbakir","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.34",""
"2012","Mardin, Batman, Sirnak, Siirt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.99",""
"2013","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Bulgaria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","14.36",""
"2013","Severozapaden","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.33",""
"2013","Severen tsentralen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.07",""
"2013","Severoiztochen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.2",""
"2013","Yugoiztochen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.99",""
"2013","Yugozapaden","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","7.13",""
"2013","Yuzhen tsentralen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","3.64",""
"2013","Czech Republic","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Praha","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Strední Cechy","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Jihozápad","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Severozápad","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Severovýchod","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Jihovýchod","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Strední Morava","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Moravskoslezsko","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Germany (until 1990 former territory of the FRG)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Stuttgart","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Karlsruhe","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Freiburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Tübingen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Oberbayern","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Niederbayern","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Oberpfalz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Oberfranken","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Mittelfranken","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Unterfranken","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Schwaben","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Berlin","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Brandenburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Bremen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Hamburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Darmstadt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Gießen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kassel","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Mecklenburg-Vorpommern","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Braunschweig","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Hannover","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Lüneburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Weser-Ems","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Düsseldorf","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Köln","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Münster","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Detmold","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Arnsberg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Koblenz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Trier","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Rheinhessen-Pfalz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Saarland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Dresden","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Chemnitz","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Leipzig","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sachsen-Anhalt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Schleswig-Holstein","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Thüringen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Estonia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","164.8",""
"2013","Eesti","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kentriki Makedonia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Dytiki Makedonia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Thessalia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Ipeiros (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Ionia Nisia (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Dytiki Ellada (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sterea Ellada (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Peloponnisos (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Attiki","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Voreio Aigaio","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Notio Aigaio","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kriti","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Croatia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Jadranska Hrvatska","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.551",""
"2013","Kontinentalna Hrvatska","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.546",""
"2013","Italy","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Piemonte","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Valle d'Aosta/Vallée d'Aoste","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Liguria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Lombardia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Provincia Autonoma di Bolzano/Bozen","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Provincia Autonoma di Trento","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Veneto","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Friuli-Venezia Giulia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Emilia-Romagna","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Toscana","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Umbria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Marche","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Lazio","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Abruzzo","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Molise","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Campania","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Puglia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Basilicata","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Calabria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sicilia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sardegna","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Cyprus","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kypros","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Latvia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","11.9",""
"2013","Latvija","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Lithuania","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Lietuva (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Malta","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Austria","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Burgenland (AT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Niederösterreich","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Wien","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kärnten","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Steiermark","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Oberösterreich","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Salzburg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Tirol","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Vorarlberg","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Poland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","320.8",""
"2013","Lódzkie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","3.7",""
"2013","Mazowieckie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Malopolskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","15.1",""
"2013","Slaskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","151.6",""
"2013","Lubelskie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","5.6",""
"2013","Podkarpackie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Swietokrzyskie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","12.3",""
"2013","Podlaskie (NUTS 2013)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Wielkopolskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","92.1",""
"2013","Zachodniopomorskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Lubuskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Dolnoslaskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","30.9",""
"2013","Opolskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","9.5",""
"2013","Kujawsko-Pomorskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Warminsko-Mazurskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Pomorskie","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0",""
"2013","Portugal","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Norte","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Algarve","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Centro (PT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Área Metropolitana de Lisboa","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Alentejo","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Região Autónoma dos Açores (PT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
