"TIME","GEO","WW_TPAR","UNIT","WW_TP","Value","Flag and Footnotes"
"2011","Lubelskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.19",""
"2011","Podkarpackie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.24",""
"2011","Swietokrzyskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Podlaskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.1",""
"2011","Wielkopolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","1.03",""
"2011","Zachodniopomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.63",""
"2011","Lubuskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.01",""
"2011","Dolnoslaskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.25",""
"2011","Opolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.07",""
"2011","Kujawsko-Pomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.22",""
"2011","Warminsko-Mazurskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Pomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.06",""
"2011","Romania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Nord-Vest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Centru","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Nord-Est","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Sud-Est","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Sud - Muntenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Bucuresti - Ilfov","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Sud-Vest Oltenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Vest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Slovenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9",""
"2011","Vzhodna Slovenija (NUTS 2010)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2011","Zahodna Slovenija (NUTS 2010)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9",""
"2011","Slovakia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Bratislavský kraj","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Západné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Stredné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Východné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Norway","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Oslo og Akershus","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Hedmark og Oppland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Sør-Østlandet","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Agder og Rogaland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Vestlandet","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Trøndelag","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Nord-Norge","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2011","Serbia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Prov. Brabant Wallon","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Prov. Hainaut","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Prov. Liège","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Prov. Luxembourg (BE)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Prov. Namur","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Bulgaria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","26.2",""
"2012","Severozapaden","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Severen tsentralen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","1.97",""
"2012","Severoiztochen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","21.66",""
"2012","Yugoiztochen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Yugozapaden","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","2.57",""
"2012","Yuzhen tsentralen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Czech Republic","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Praha","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Strední Cechy","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.054",""
"2012","Jihozápad","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.105",""
"2012","Severozápad","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.146",""
"2012","Severovýchod","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","1.836",""
"2012","Jihovýchod","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.215",""
"2012","Strední Morava","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.024",""
"2012","Moravskoslezsko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.8",""
"2012","Germany (until 1990 former territory of the FRG)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Stuttgart","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Karlsruhe","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Freiburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Tübingen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Oberbayern","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Niederbayern","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Oberpfalz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Oberfranken","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Mittelfranken","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Unterfranken","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Schwaben","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Berlin","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Brandenburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Bremen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Hamburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Darmstadt","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Gießen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Kassel","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Mecklenburg-Vorpommern","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Braunschweig","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Hannover","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Lüneburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Weser-Ems","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Düsseldorf","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Köln","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Münster","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Detmold","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Arnsberg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Koblenz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Trier","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Rheinhessen-Pfalz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Saarland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Dresden","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Chemnitz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Leipzig","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sachsen-Anhalt","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Schleswig-Holstein","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Thüringen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Estonia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Ireland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.2505",""
"2012","Border, Midland and Western (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.1125",""
"2012","Southern and Eastern (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.138",""
"2012","Italy","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Piemonte","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Valle d'Aosta/Vallée d'Aoste","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Liguria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Lombardia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Provincia Autonoma di Bolzano/Bozen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Provincia Autonoma di Trento","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Veneto","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Friuli-Venezia Giulia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Emilia-Romagna","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Toscana","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Umbria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Marche","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Lazio","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Abruzzo","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Molise","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Campania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Puglia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Basilicata","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Calabria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sicilia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sardegna","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Cyprus","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Kypros","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Latvia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Latvija","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.48978",""
"2012","Lithuania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","5.9",""
"2012","Luxembourg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Hungary","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Közép-Magyarország (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Közép-Dunántúl","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Nyugat-Dunántúl","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Dél-Dunántúl","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Észak-Magyarország","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Észak-Alföld","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Dél-Alföld","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Malta","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","2.64",""
"2012","Netherlands","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Groningen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Friesland (NL)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Drenthe","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Overijssel","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Gelderland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Flevoland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Utrecht","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Noord-Holland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Zuid-Holland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Zeeland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Noord-Brabant","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Limburg (NL)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Austria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Burgenland (AT)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Niederösterreich","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Wien","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Kärnten","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Steiermark","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Oberösterreich","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Salzburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Tirol","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Vorarlberg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Poland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Lódzkie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Mazowieckie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Malopolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Slaskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.7772",""
"2012","Lubelskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.636",""
"2012","Podkarpackie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.2331",""
"2012","Swietokrzyskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Podlaskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.104",""
"2012","Wielkopolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9103",""
"2012","Zachodniopomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.4952",""
"2012","Lubuskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.0132",""
"2012","Dolnoslaskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.382",""
"2012","Opolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.6185",""
"2012","Kujawsko-Pomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.2202",""
"2012","Warminsko-Mazurskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Pomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.0361",""
"2012","Romania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Nord-Vest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Centru","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Nord-Est","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sud-Est","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sud - Muntenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Bucuresti - Ilfov","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sud-Vest Oltenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Vest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Slovenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9",""
"2012","Vzhodna Slovenija (NUTS 2010)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2012","Zahodna Slovenija (NUTS 2010)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9",""
"2012","Slovakia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Bratislavský kraj","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Západné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.49",""
"2012","Stredné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.04",""
"2012","Východné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.3",""
"2012","Norway","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Oslo og Akershus","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Hedmark og Oppland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Sør-Østlandet","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Agder og Rogaland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Vestlandet","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Trøndelag","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Nord-Norge","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2012","Serbia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","8.5",""
"2013","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Prov. Brabant Wallon","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Prov. Hainaut","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Prov. Liège","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Prov. Luxembourg (BE)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Prov. Namur","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Bulgaria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","24.91",""
"2013","Severozapaden","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2013","Severen tsentralen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","1.97",""
"2013","Severoiztochen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","20.37",""
"2013","Yugoiztochen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2013","Yugozapaden","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","2.57",""
"2013","Yuzhen tsentralen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2013","Czech Republic","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Praha","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Strední Cechy","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.03",""
"2013","Jihozápad","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.085",""
"2013","Severozápad","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.146",""
"2013","Severovýchod","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","1.857",""
"2013","Jihovýchod","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.215",""
"2013","Strední Morava","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.023",""
"2013","Moravskoslezsko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.761",""
"2013","Germany (until 1990 former territory of the FRG)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Stuttgart","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Karlsruhe","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
