"TIME","RBD","WAT_PROC","NACE_R2","UNIT","Value","Flag and Footnotes"
"2013","Vouga, Mondego and Lis - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Tagus and Western Basins - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Sado and Mira - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Guadiana - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Algarve Basins - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Azores - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Madeira - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Slovenia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.77",""
"2013","Danube - RBD (SI)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.59",""
"2013","North Adriatic - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.18",""
"2013","Sweden","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Bothnian Bay - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Bothnian Sea - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","North Baltic Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","South Baltic Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Skagerrak and Kattegat - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Iceland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","88","e"
"2013","Switzerland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Rhine - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Rhône - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Po - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Danube - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Serbia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","118.7","e"
"2013","Turkey","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","53","e"
"2014","Belgium","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Scheldt/Escaut - RBD (BE-Brussels)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Schelde/Escaut - RBD (BE-Flemish region)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Maas/Meuse - RBD (BE-Flemish region)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Bulgaria","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","289.25","e"
"2014","Danube - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","14.4",""
"2014","Black Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","5.3",""
"2014","East Aegean - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","263.6",""
"2014","West Aegean - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","5.9",""
"2014","Czech Republic","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","55.7","e"
"2014","Danube - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","27.5",""
"2014","Dyje / Thaya","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","23.8",""
"2014","Other tributaries of the Danube","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.1",""
"2014","Morava / March (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.7",""
"2014","Labe / Elbe - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","26.7",""
"2014","Upper and middle Labe / Elbe (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","10.9",""
"2014","Upper Vltava / Moldau","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","2.1",""
"2014","Berounka","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.8",""
"2014","Lower Vltava / Moldau","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.2",""
"2014","Ohre and lower Labe / Elbe (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","8.7",""
"2014","Odra / Oder - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2014","Upper Odra / Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2014","Luzická Nisa and other tributaries of the Odra / Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2014","Germany (until 1990 former territory of the FRG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Danube - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Rhine - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Lake Constance/Alpine Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Hochrhein","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Oberrhein","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Neckar","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Main","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Moselle-Saar (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Middle Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Lower Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Rhine delta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Ems - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Upper Ems, Ems-Nordradde, Hase","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Leda-Jümme, lower Ems, Ems-estuary","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Weser - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Werra","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Fulda-Diemel","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Weser","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Aller","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Leine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Tide-Weser","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Elbe / Labe - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Mulde-Elbe-Schwarze Elster","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Mittelelbe-Elde","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Havel","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Tide-Elbe","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Oder / Odra - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Maas / Meuse - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Eider - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Schlei-Trave - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Warnow-Peene - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Estonia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Greece","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","7,221.11","e"
"2014","Western Peloponnese - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","183.1",""
"2014","Northern Peloponnese - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","422.68",""
"2014","Eastern Peloponnese - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","334.32",""
"2014","Western Central Greece - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","348",""
"2014","Epirus - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","313",""
"2014","Attica - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","63.2",""
"2014","Eastern Central Greece - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","723.19",""
"2014","Thessalia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,227",""
"2014","Western Macedonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","569.88",""
"2014","Central Macedonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,191.98",""
"2014","Eastern Macedonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","762.81",""
"2014","Thrace - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","690.4",""
"2014","Crete - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","344.1",""
"2014","Aegean Islands - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","47.45",""
"2014","Spain","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Miño-Sil - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Galician Coast - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Western Cantabrian RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Eastern Cantabrian RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Duero - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Tagus - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Guadiana - RBD (ES)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Guadalquivir - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Andalusia Mediterranean Basins - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Guadalete and Barbate - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Tinto, Odiel and Piedras - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Segura - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Júcar - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Ebro - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Catalonia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Balearic Islands - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Gran Canaria - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Ceuta - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","France","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Croatia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Danube - RBD (HR)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Adriatic - RBD (HR)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Italy","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Eastern Alps - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Po - RBD (IT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Northern Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Serchio - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Middle Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Southern Apennines - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Sardinia - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Sicily - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Cyprus","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Cyprus - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Latvia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","35.79","e"
"2014","Daugava - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Gauja (Koiva) - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Lielupe - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Venta - RBD (LV)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Lithuania","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","57.67","e"
"2014","Nemunas - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","44.48",""
"2014","Venta - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","5.67",""
"2014","Lielupe - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.777",""
"2014","Daugava - RBD (LT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","6.743",""
"2014","Luxembourg","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Meuse / Maas - RBD (LU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Rhine - RBD (LU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Hungary","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Danube - RBD (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Balaton","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Dráva / Drau (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Danube (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Tisza / Tysa (HU)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Malta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","29.9","e"
"2014","Malta - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","29.9","e"
"2014","Netherlands","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","124.6","e"
"2014","Austria","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Poland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1,056.609",""
"2014","Danube - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2014","Vistula / Wisla - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","574.325",""
"2014","Little Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","57.821",""
"2014","Upper Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","166.242",""
"2014","Middle Vistula without Bug and Narew","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","208.726",""
"2014","Bug and Narew","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","94.571",""
"2014","Lower Vistula","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","46.966",""
"2014","Swieza - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.863",""
"2014","Jarft - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2014","Labe / Elbe - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2014","Odra / Oder - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","472.878",""
"2014","Upper Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","16.588",""
"2014","Middle Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","262.664",""
"2014","Warta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","160.396",""
"2014","Lower Oder and Western Coast","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","33.23",""
"2014","Pregolya / Prieglius - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","7.529",""
"2014","Nemunas - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.014",""
"2014","Dniester - RBD (PL)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2014","Portugal","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Minho and Lima - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Cavado, Ave and Leca - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Douro - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Vouga, Mondego and Lis - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Tagus and Western Basins - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Sado and Mira - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Guadiana - RBD (PT)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Algarve Basins - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Azores - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Madeira - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Slovenia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.14",""
"2014","Danube - RBD (SI)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.06",""
"2014","North Adriatic - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.08",""
"2014","Sweden","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Bothnian Bay - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Bothnian Sea - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","North Baltic Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","South Baltic Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Skagerrak and Kattegat - RBD (SE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Iceland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","53","e"
"2014","Switzerland","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Rhine - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Rhône - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Po - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Danube - RBD (CH)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Serbia","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Turkey","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Belgium","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Scheldt/Escaut - RBD (BE-Brussels)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Schelde/Escaut - RBD (BE-Flemish region)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Maas/Meuse - RBD (BE-Flemish region)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Bulgaria","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","359.59","e"
"2015","Danube - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","17",""
"2015","Black Sea - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","5.7",""
"2015","East Aegean - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","330.8",""
"2015","West Aegean - RBD (BG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","6",""
"2015","Czech Republic","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","61.7","e"
"2015","Danube - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","31.9",""
"2015","Dyje / Thaya","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","27.8",""
"2015","Other tributaries of the Danube","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0.1",""
"2015","Morava / March (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","4.1",""
"2015","Labe / Elbe - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","28.2",""
"2015","Upper and middle Labe / Elbe (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","14",""
"2015","Upper Vltava / Moldau","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","2.3",""
"2015","Berounka","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2015","Lower Vltava / Moldau","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","3.9",""
"2015","Ohre and lower Labe / Elbe (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","6.2",""
"2015","Odra / Oder - RBD (CZ)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2015","Upper Odra / Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","1.7",""
"2015","Luzická Nisa and other tributaries of the Odra / Oder","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres","0",""
"2015","Germany (until 1990 former territory of the FRG)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Danube - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Rhine - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Lake Constance/Alpine Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Hochrhein","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Oberrhein","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Neckar","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Main","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Moselle-Saar (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Middle Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Lower Rhine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Rhine delta","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Ems - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Upper Ems, Ems-Nordradde, Hase","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Leda-Jümme, lower Ems, Ems-estuary","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Weser - RBD","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Werra","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Fulda-Diemel","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Weser","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Aller","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Leine","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Tide-Weser","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Elbe / Labe - RBD (DE)","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Mulde-Elbe-Schwarze Elster","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Mittelelbe-Elde","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Havel","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
"2015","Tide-Elbe","Public water supply and self and other supply","Agriculture, forestry and fishing","Million cubic metres",":",""
